"";"fungsi";"iterasi";"populasi";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"optimum";"time"
"elapsed";"f1";100;10;-0,822109775617719;20,1824216172099;14,5631297957152;24,3622628506273;-23,0811724439263;19,8083276394755;-19,7121000383049;10,7709071133286;21,0359935183078;-28,9821901358664;3925,78066906486;0,110000000000014
"elapsed1";"f1";100;30;13,4734607767314;24,0678573958576;-16,7023011017591;-0,461134128272533;-21,388663770631;-46,8295632395893;-0,67787584848702;-18,1887342128903;29,3434382881969;20,3526432625949;5297,01536909213;0,039999999999992
"elapsed2";"f1";100;50;42,2244939953089;-4,67747077345848;-3,84087413549423;-57,4489087797701;-27,3472947999835;-20,0613615103066;-26,4385579153895;-15,3685212135315;-14,9848491419107;-0,528514571487904;7430,26263902618;0,0699999999999932
"elapsed3";"f1";100;100;-33,140178816393;24,2547327186912;31,0589490924031;32,3088938370347;8,52462006732821;-24,1274089086801;21,7491511721164;4,81774266809225;-12,7988341264427;-12,498396076262;5166,14373947271;0,110000000000014
"elapsed4";"f1";500;10;-20,143715525046;12,9169857129455;-11,4967732224613;-9,83089124783874;7,51937860623002;-27,276444574818;-15,9525314345956;40,6794491223991;-27,5961767416447;-13,3805144112557;4451,87347232443;0,189999999999998
"elapsed5";"f1";500;30;6,55073393136263;24,5920202694833;-17,8688829764724;-17,0548385940492;13,2162429392338;-2,02403152361512;17,8597988560796;39,1326264478266;-30,2626098971814;-18,9994658809155;4563,74998474137;0,210000000000008
"elapsed6";"f1";500;50;5,3229670971632;16,3495629560202;-29,4112183619291;38,4867195039988;16,2461354862899;-12,1420416049659;-20,8869226742536;-6,65683299303055;-44,778551068157;-3,28120682388544;5549,71754214051;0,289999999999992
"elapsed7";"f1";500;100;13,1568843964487;-6,33890642784536;-4,69772471114993;24,2458939552307;2,11592167615891;-28,9048511069268;-18,1956535670906;-36,4183430094272;20,880735013634;39,0402551740408;5280,70900997547;0,349999999999994
"elapsed8";"f1";1000;10;-34,1584989801049;15,691654663533;20,149664208293;-28,9143939968199;-26,894595194608;-9,95609150268137;-12,3617851641029;32,1650188881904;-14,1265712678432;20,6116788554937;5289,32872880383;0,289999999999992
"elapsed9";"f1";1000;30;7,87136601284146;-2,15931227430701;19,0245430916548;4,0037976577878;7,17159975320101;13,2021056953818;44,2223269026726;36,2680133897811;3,51979844272137;-23,7538888584822;4517,93131465567;0,370000000000005
"elapsed10";"f1";1000;50;3,58554518637775;-22,8092690304933;7,11219423021463;-42,6748549598746;-20,292284536306;10,4019241105204;0,4423743998134;-25,0288291303855;-8,8426191940902;-6,06190388760436;3666,39885320893;0,450000000000017
"elapsed11";"f1";1000;100;14,2103711608797;-12,4066108837724;1,66988628916442;32,5380501803011;3,17085138522089;-12,1088166721165;15,6699301209301;-7,39448727108538;27,6883301325142;-9,76598961278796;2736,29294225317;0,719999999999999
"elapsed12";"f2";100;10;8,49133448209614;-1,46235514897853;-1,86279284767807;-4,07459696754813;-0,144500653259456;-3,60278019215912;-0,309008839540184;2,63771229423583;-0,982521180994809;0,0828656554222107;56,2116697187564;0,0499999999999829
"elapsed13";"f2";100;30;4,357681790726;6,36358931231565;-1,23588671228015;-0,102066499234815;2,88510770026276;-1,99445434841861;-0,478781953880111;0,136363939755205;1,77430019029247;2,92895265889615;90,551166797888;0,0800000000000125
"elapsed14";"f2";100;50;0,596426599659026;8,09519323520362;-0,245074033737183;3,74837715644389;0,885315584018826;0,441059549339116;0,433152206242085;3,65039532072842;-0,445756702683866;-0,553947286680341;25,8565688979543;0,0799999999999841
"elapsed15";"f2";100;100;-1,93583763670176;-0,101408138871193;-3,95849809981883;-6,77480512764305;-0,272601442411542;0,360942464321852;0,131167396903038;8,26983966864645;1,77042128052562;0,455998284742236;28,5677795364928;0,0900000000000034
"elapsed16";"f2";500;10;-0,883556525222957;1,67895375285298;0,190208745189011;0,000893110409379005;-5,56021133903414;1,00112205371261;-6,23843268956989;0,857609268277884;-6,37833695858717;1,77494699135423;25,41393077648;0,159999999999997
"elapsed17";"f2";500;30;0,195634028997368;-0,495134954127213;-0,0361839343052205;-3,53361775526593;-6,68604747423955;-4,18055408981811;-1,46642036727723;1,68727238625884;0,361297485029233;1,06054832663977;22,9847648424299;0,210000000000008
"elapsed18";"f2";500;50;0,706513571095547;1,74956333219632;3,02914878907421;-4,81768031485618;-0,113085869794377;-0,26390698186594;-3,74299029599441;-1,5329599570465;-0,152180742139623;-0,0737097703599748;16,5282388363528;0,27000000000001
"elapsed19";"f2";500;100;1,22942026238889;1,31884689442813;4,20602901373059;-1,27898572012782;0,505087240599096;-1,7611741181463;-0,0514019932597876;0,415082266554236;2,90020686108619;-0,28344233520329;15,3105234928975;0,409999999999997
"elapsed20";"f2";1000;10;-0,511134597472847;1,24321693554521;-4,20684383250773;2,72483740933239;0,507051111198962;-0,0176557386294007;-1,79983080364764;-3,89247107785195;0,409008990973234;-3,65785778965801;25,8048301762513;0,280000000000001
"elapsed21";"f2";1000;30;-0,20424697548151;1,1163856042549;0,727015952579677;2,58435321971774;-2,53846453037113;2,50237610656768;2,39206424448639;-0,0189013592898846;-0,190252051688731;0,332076288759708;12,6838723798228;0,400000000000006
"elapsed22";"f2";1000;50;-3,44543940306376;-5,4149680474688;-1,86275990047267;0,415114000702961;1,19615413384191;-2,85140176488675;-0,0107522964840936;0,253716352637608;-3,44612589244919;0,228457400019454;20,1816979287818;0,519999999999982
"elapsed23";"f2";1000;100;-0,9905626900715;-0,319118005655062;1,42547209117703;0,0415946072065156;-2,0845608750782;1,52249685456762;0,205379904087503;-2,15932887592425;0,0330190785894461;7,06779317027181;15,9108899682637;0,780000000000001
"elapsed24";"f3";100;10;8,84854244068265;-7,24906316027045;-73,4307828824967;46,047944156453;-25,9180532768369;73,5552485566586;-12,6298036891967;2,1569992415607;1,87021405436099;-40,06118029356;10164,9778139093;0,0600000000000023
"elapsed25";"f3";100;30;-39,7422315788183;44,7106260855996;13,5729491674521;20,0001808389951;-27,1381106969271;37,6966053381947;-20,3487852787437;3,30260334189407;-50,4959676008442;-6,79293840965153;8805,21297933124;0,110000000000014
"elapsed26";"f3";100;50;-11,8790234904736;-22,8882236406207;56,1688409652561;-37,4111319426447;58,5578510072082;-50,728490203619;12,9050124902278;-17,9520081728697;-11,146389413625;-22,625281708315;6941,72449703936;0,159999999999997
"elapsed27";"f3";100;100;26,8139924552851;24,1075695849639;-49,6895116031002;12,8610704129606;23,2327001812833;-61,6048416318869;0,824988031718833;28,4456962709722;-33,2844826021423;32,8541522988003;6891,11514650688;0,25
"elapsed28";"f3";500;10;-3,50716020911932;-29,1134270373732;3,44789396040142;50,5929058417678;12,2282562311739;-29,2383875697851;8,17314689047635;6,80006695911288;-74,9844074249268;53,2242533750832;7169,12560392454;0,219999999999999
"elapsed29";"f3";500;30;-0,060771219432354;16,969844372943;-6,40487400814891;17,7933776751161;-32,364525552839;6,64238901808858;-32,4700308497995;82,6294817961752;-84,0836924966425;16,1411546636373;6108,85962042192;0,439999999999998
"elapsed30";"f3";500;50;-32,4490290537383;19,0997379293038;-22,0567149633435;33,0975100709531;-18,8041768742651;12,496276166983;-9,57374804422498;-13,8510817757472;59,2965434237733;2,69074825361954;6007,18541043918;0,590000000000003
"elapsed31";"f3";500;100;8,36129495874047;9,23474282026291;-7,31932888738811;15,0314230006188;-61,4026601891965;66,7439843062311;-25,8133114315569;5,34973940812051;-6,2196359038353;-49,232436157763;5559,74764477714;1,08000000000001
"elapsed32";"f3";1000;10;-11,9548208545893;25,3611099440604;-28,5596739966422;19,5917116478086;21,739880181849;-38,4484331589192;40,9474245272577;-50,8469563443214;38,6381865944713;-15,9397214185447;2993,19566057946;0,439999999999998
