"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"1";"f1";100;10;5;1;0,1;0,1;164,210910060329;2,85964221693575;9,53431581147015;6,99052237905562;4,00659362785518;0,458238832652569;0;0;0;0;0;0,110000000000127
"2";"f1";100;10;5;1;0,1;0,5;1809,99109910921;2,42809387855232;25,7553448434919;31,7657697945833;-7,63322114944458;8,56898333877325;0;0;0;0;0;0,159999999999854
"3";"f1";100;10;5;1;0,5;0,1;138,900188485541;-5,81107106991112;1,11558376811445;9,98338526114821;1,53099722228944;1,36937233619392;0;0;0;0;0;0,150000000000091
"4";"f1";100;10;5;1;0,5;0,5;97,6041142009556;1,35661079548299;-1,62472673691809;-2,73093841969967;-6,49837790988386;6,59067858941853;0;0;0;0;0;0,170000000000073
"5";"f1";100;10;5;5;0,1;0,1;224,42587687844;3,94024080596864;0,174858933314681;-4,888447932899;-13,3351465221494;-2,6733401697129;0;0;0;0;0;0,129999999999654
"6";"f1";100;10;5;5;0,1;0,5;471,883377102107;-15,5156530439854;-3,09536806307733;-6,7017316352576;6,17413143627346;-11,7700245697051;0;0;0;0;0;0,150000000000091
"7";"f1";100;10;5;5;0,5;0,1;164,431644536412;11,4523678086698;4,01953505352139;0,489491550251842;1,87099650502205;3,65759814158082;0;0;0;0;0;0,180000000000291
"8";"f1";100;10;5;5;0,5;0,5;88,0370768942826;2,4187168572098;-0,401179911568761;-2,50597945414484;7,27128512226045;4,78272098116577;0;0;0;0;0;0,199999999999818
"9";"f1";100;50;5;10;0,1;0,1;16,5624918827023;-0,174369104206562;-0,222989916801453;-0,28088572435081;-3,92246190458536;-1,00884023122489;0;0;0;0;0;0,190000000000055
"10";"f1";100;50;5;10;0,1;0,5;16,5282001606541;0,74121612124145;3,23115293867886;2,22621797583997;-0,225177733227611;-0,729176262393594;0;0;0;0;0;0,179999999999836
"11";"f1";100;50;5;10;0,5;0,1;3,88243640258773;-1,6461574472487;0,407829927280545;-0,766498595476151;0,0830089207738638;0,641768053174019;0;0;0;0;0;0,380000000000109
"12";"f1";100;50;5;10;0,5;0,5;2,89625496935562;-1,02976602502167;0,0418697949498892;-0,93453056178987;0,968550983816385;0,150484032928944;0;0;0;0;0;0,420000000000073
"13";"f1";100;50;5;25;0,1;0,1;16,1969043621975;-1,16671216674149;2,13744430802763;0,212251162156463;-3,16502749919891;0,452293362468481;0;0;0;0;0;0,190000000000055
"14";"f1";100;50;5;25;0,1;0,5;7,91328735575764;2,46699787676334;0,184628367424011;-0,218991981819272;1,1037623975426;-0,725859683007002;0;0;0;0;0;0,199999999999818
"15";"f1";100;50;5;25;0,5;0,1;7,67954096506816;-0,693315407261252;0,960724567994475;0,616355193778872;1,44859002903104;-1,94873195141554;0;0;0;0;0;0,470000000000255
"16";"f1";100;50;5;25;0,5;0,5;12,4546495417341;-2,70328260958195;1,19625148363411;-1,42169278115034;-0,622819643467665;1,14314495585859;0;0;0;0;0;0,4699999999998
"17";"f1";100;100;5;20;0,1;0,1;2,2000501714298;0,302916765213013;-1,14265908487141;0,206835148856044;-0,725552905350924;-0,483129406347871;0;0;0;0;0;0,25
"18";"f1";100;100;5;20;0,1;0,5;2,81136844252959;-0,453097792342305;-0,743262656033039;0,168374786153436;-0,0313350465148687;1,4227787964046;0;0;0;0;0;0,260000000000218
"19";"f1";100;100;5;20;0,5;0,1;1,3988126025126;0,461687706410885;0,520690716803074;-0,412685237824917;-0,861347792670131;0,0480532646179199;0;0;0;0;0;0,739999999999782
"20";"f1";100;100;5;20;0,5;0,5;1,30831417118582;-0,772120198234916;0,172024732455611;-0,0468550715595484;-0,822980189695954;0,0553197227418423;0;0;0;0;0;0,730000000000018
"21";"f1";100;100;5;50;0,1;0,1;6,26778059578225;-0,411739060655236;-1,23168677091599;0,0239809975028038;2,13022227399051;-0,206826534122229;0;0;0;0;0;0,2800000000002
"22";"f1";100;100;5;50;0,1;0,5;3,44451154219262;0,0966097228229046;0,0754272099584341;0,318848295137286;1,09262336045504;1,46082127466798;0;0;0;0;0;0,2800000000002
"23";"f1";100;100;5;50;0,5;0,1;0,692251268883241;-0,463280081748962;0,613685185089707;-0,210946705192327;-0,156684452667832;-0,178787019103765;0;0;0;0;0;0,849999999999909
"24";"f1";100;100;5;50;0,5;0,5;0,476617790281238;-0,00931550748646259;0,47196988016367;0,126246968284249;0,452491547912359;0,181902572512627;0;0;0;0;0;0,889999999999873
"25";"f1";500;10;5;1;0,1;0,1;15,6997251790375;-1,93106234073639;-0,675801932811737;0,095262611284852;-0,9140660520643;-3,26640834100544;0;0;0;0;0;0,579999999999927
"26";"f1";500;10;5;1;0,1;0,5;97,8059292283083;-4,99889827333391;-4,35498985461891;3,13947172835469;-6,48626615293324;1,38675062917173;0;0;0;0;0;0,630000000000109
"27";"f1";500;10;5;1;0,5;0,1;22,7484459764932;3,43430652283132;1,69547824189067;-2,64876633882523;0,247476529330015;-1,00106466561556;0;0;0;0;0;0,649999999999636
"28";"f1";500;10;5;1;0,5;0,5;9,94476035785807;0,329579785466194;0,124421576038003;-0,357560673728585;1,64689039811492;2,64207478612661;0;0;0;0;0;0,700000000000273
"29";"f1";500;10;5;5;0,1;0,1;100,285098520794;-1,58702139742672;0,72930259630084;-9,54553419724107;-0,469068903476;-2,42844200693071;0;0;0;0;0;0,610000000000127
"30";"f1";500;10;5;5;0,1;0,5;18,7635355179806;0,792092038318515;-3,12682995572686;0,0586212612688541;-2,85902349278331;0,42615532875061;0;0;0;0;0;0,609999999999673
"31";"f1";500;10;5;5;0,5;0,1;0,982824300657422;-0,14976211823523;0,404315814375877;0,299475667998195;-0,387898460030556;0,746172526851296;0;0;0;0;0;0,789999999999964
"32";"f1";500;10;5;5;0,5;0,5;2,97121609971084;-0,250758696347475;0,408240780234337;1,59100303426385;-0,437084911391139;-0,139074679464102;0;0;0;0;0;0,7800000000002
"33";"f1";500;50;5;10;0,1;0,1;0,733609223581703;0,449508521705866;0,139907887205482;-0,313862413167953;0,173464929684997;-0,619174772873521;0;0;0;0;0;0,829999999999927
"34";"f1";500;50;5;10;0,1;0,5;0,284217072567664;0,442477082833648;-0,181612372398376;0,0755230896174908;0,0817681197077036;0,207504909485579;0;0;0;0;0;0,769999999999982
"35";"f1";500;50;5;10;0,5;0,1;0,40010584660475;-0,497578270733356;-0,00495566055178642;0,326937763020396;0,14818562194705;0,153785152360797;0;0;0;0;0;1,80999999999995
"36";"f1";500;50;5;10;0,5;0,5;0,0419370783455767;0,0555732287466526;0,0369635876268148;0,180575298145413;0,0606542453169823;0,0345834065228701;0;0;0;0;0;1,84000000000015
"37";"f1";500;50;5;25;0,1;0,1;0,199070921824854;0,109483348205686;-0,0272883102297783;-0,200861133635044;-0,373088847845793;0,0824571587145329;0;0;0;0;0;0,849999999999909
"38";"f1";500;50;5;25;0,1;0,5;0,229129996773085;-0,0639637932181358;-0,0167885329574347;-0,411948934197426;-0,19091391004622;0,136406486853957;0;0;0;0;0;0,840000000000146
"39";"f1";500;50;5;25;0,5;0,1;0,137711756087117;-0,0861987005919218;0,0806247349828482;-0,00353525392711163;0,123163871467113;0,329544162377715;0;0;0;0;0;2,11000000000013
"40";"f1";500;50;5;25;0,5;0,5;0,112382057939179;-0,000888621434569359;-0,0389712862670422;0,269520189613104;-0,00261049717664719;-0,195485446602106;0;0;0;0;0;2,2199999999998
"41";"f1";500;100;5;20;0,1;0,1;0,0312489427469896;0,0169897451996803;-0,0672887079417706;0,161093892529607;0,00272868201136589;-0,0217677094042301;0;0;0;0;0;1,09000000000015
"42";"f1";500;100;5;20;0,1;0,5;0,0145465613013494;0,0394368544220924;0,0162290874868631;-0,0268708448857069;0,109543884173036;-0,00245105475187302;0;0;0;0;0;1,12999999999965
"43";"f1";500;100;5;20;0,5;0,1;0,0157968208665325;0,0251177698373795;0,0883725937455893;0,0806162599474192;0,0267144292593002;0,0119816977530718;0;0;0;0;0;3,48000000000002
"44";"f1";500;100;5;20;0,5;0,5;0,0283235537038755;0,0124812591820955;-0,138735678046942;0,0870403833687305;0,0200262758880854;0,0307099893689156;0;0;0;0;0;3,76000000000022
"45";"f1";500;100;5;50;0,1;0,1;0,0836168960536643;0,0429004430770874;-0,094306655228138;-0,00449419021606445;-0,0524988863617182;0,264776078984141;0;0;0;0;0;1,15999999999985
"46";"f1";500;100;5;50;0,1;0,5;0,0446806407683139;0,143747590482235;0,114025454968214;0,0757391564548016;-0,0534775201231241;-0,0491853803396225;0;0;0;0;0;1,20000000000027
"47";"f1";500;100;5;50;0,5;0,1;0,00952787766555141;-0,0307349488139153;0,0341677572578192;0,0553951598703861;-0,0263809692114592;0,0604253727942705;0;0;0;0;0;4,25
